,County,2022,total,pct
1181,"Cumberland , Maine",307451,333287557,0.0009224796832124159
1182,"Franklin , Maine",30474,333287557,9.143455661622556e-05
1183,"Hancock , Maine",56701,333287557,0.00017012636328334334
1184,"Kennebec , Maine",125540,333287557,0.0003766717279517279
1185,"Knox , Maine",41164,333287557,0.0001235089613621549
1186,"Lincoln , Maine",36215,333287557,0.0001086599221584501
1187,"Oxford , Maine",59495,333287557,0.00017850951453312133
1188,"Penobscot , Maine",153704,333287557,0.00046117533274727085
1189,"Piscataquis , Maine",17417,333287557,5.2258176563129236e-05
1190,"Sagadahoc , Maine",37393,333287557,0.00011219440754579386
1191,"Somerset , Maine",51098,333287557,0.0001533150546031336
1192,"Waldo , Maine",40241,333287557,0.00012073958104592546
1193,"Washington , Maine",31437,333287557,9.432395341419842e-05
1194,"York , Maine",216732,333287557,0.0006502853030303799
1195,"Allegany , Maryland",67267,333287557,0.00020182871693586807
1196,"Anne Arundel , Maryland",593286,333287557,0.0017801024596906868
1197,"Baltimore , Maryland",846161,333287557,0.002538831655212379
1198,"Calvert , Maryland",94573,333287557,0.00028375796819801464
1199,"Caroline , Maryland",33433,333287557,0.00010031277585319514
1200,"Carroll , Maryland",175305,333287557,0.000525987233300762
1201,"Cecil , Maryland",104942,333287557,0.00031486924067795306
1202,"Charles , Maryland",170102,333287557,0.0005103760894379864
1203,"Dorchester , Maryland",32726,333287557,9.819148453838017e-05
1204,"Frederick , Maryland",287079,333287557,0.0008613552890604914
1205,"Garrett , Maryland",28579,333287557,8.574877579363096e-05
1206,"Harford , Maryland",263867,333287557,0.000791709724704784
1207,"Howard , Maryland",335411,333287557,0.0010063712039510675
1208,"Kent , Maryland",19320,333287557,5.796796068207251e-05
1209,"Montgomery , Maryland",1052521,333287557,0.0031579966845266894
1210,"Prince George's , Maryland",946971,333287557,0.0028413031933262364
1211,"Queen Anne's , Maryland",51711,333287557,0.00015515430718585153
1212,"St. Mary's , Maryland",114877,333287557,0.00034467833433097535
1213,"Somerset , Maryland",24546,333287557,7.364811402185051e-05
1214,"Talbot , Maryland",37932,333287557,0.00011381162963728645
1215,"Washington , Maryland",155590,333287557,0.00046683410986147317
1216,"Wicomico , Maryland",104664,333287557,0.0003140351261298363
1217,"Worcester , Maryland",53866,333287557,0.00016162019513977835
1218,"Baltimore city, Maryland",569931,333287557,0.0017100278364127468
1219,"Barnstable , Massachusetts",232457,333287557,0.0006974667824157624
1220,"Berkshire , Massachusetts",127859,333287557,0.00038362968348080274
1221,"Bristol , Massachusetts",580068,333287557,0.0017404430132985733
1222,"Dukes , Massachusetts",20868,333287557,6.261259852554292e-05
1223,"Essex , Massachusetts",806765,333287557,0.002420627422343283
1224,"Franklin , Massachusetts",70894,333287557,0.0002127112114179528
1225,"Hampden , Massachusetts",461041,333287557,0.001383312968986718
1226,"Hampshire , Massachusetts",162588,333287557,0.00048783099334248473
1227,"Middlesex , Massachusetts",1617105,333287557,0.0048519813177423845
1228,"Nantucket , Massachusetts",14421,333287557,4.326894208054698e-05
1229,"Norfolk , Massachusetts",725531,333287557,0.0021768919503946556
1230,"Plymouth , Massachusetts",533069,333287557,0.0015994266476620968
1231,"Suffolk , Massachusetts",766381,333287557,0.0022994587823751246
1232,"Worcester , Massachusetts",862927,333287557,0.0025891365635351336
1233,"Alcona , Michigan",10417,333287557,3.1255292258030505e-05
1234,"Alger , Michigan",8807,333287557,2.6424628867857795e-05
1235,"Allegan , Michigan",121210,333287557,0.00036367994380300255
1236,"Alpena , Michigan",28847,333287557,8.655288622131189e-05
1237,"Antrim , Michigan",24249,333287557,7.27569916449056e-05
1238,"Arenac , Michigan",15089,333287557,4.527321732566212e-05
1239,"Baraga , Michigan",8277,333287557,2.4834410484757462e-05
1240,"Barry , Michigan",63554,333287557,0.000190688187018035
1241,"Bay , Michigan",102821,333287557,0.00030850536673350813
1242,"Benzie , Michigan",18297,333287557,5.489853916148451e-05
1243,"Berrien , Michigan",152900,333287557,0.0004587630014642281
1244,"Branch , Michigan",44531,333287557,0.0001336113487129074
1245,"Calhoun , Michigan",133289,333287557,0.00039992192087747217
1246,"Cass , Michigan",51403,333287557,0.0001542301802764272
1247,"Charlevoix , Michigan",26293,333287557,7.888983386199444e-05
1248,"Cheboygan , Michigan",25940,333287557,7.783068841060874e-05
1249,"Chippewa , Michigan",36293,333287557,0.00010889395429784977
1250,"Clare , Michigan",31352,333287557,9.406891839049365e-05
1251,"Clinton , Michigan",79748,333287557,0.00023927685965185913
1252,"Crawford , Michigan",13491,333287557,4.047855888001243e-05
1253,"Delta , Michigan",36741,333287557,0.00011023813889337609
1254,"Dickinson , Michigan",25874,333287557,7.76326612157321e-05
1255,"Eaton , Michigan",108992,333287557,0.0003270209094544745
1256,"Emmet , Michigan",34163,333287557,0.00010250307664501258
1257,"Genesee , Michigan",401983,333287557,0.0012061146345166435
1258,"Gladwin , Michigan",25728,333287557,7.719460105736861e-05
1259,"Gogebic , Michigan",14319,333287557,4.2962900052101256e-05
1260,"Grand Traverse , Michigan",96464,333287557,0.0002894317473724349
1261,"Gratiot , Michigan",41100,333287557,0.00012331693499136544
1262,"Hillsdale , Michigan",45762,333287557,0.0001373048559385612
1263,"Houghton , Michigan",37035,333287557,0.00011112026003419023
1264,"Huron , Michigan",31248,333287557,9.375687553796075e-05
1265,"Ingham , Michigan",284108,333287557,0.0008524410648789988
1266,"Ionia , Michigan",66809,333287557,0.00020045452821990591
1267,"Iosco , Michigan",25521,333287557,7.65735157643464e-05
1268,"Iron , Michigan",11622,333287557,3.487078877055107e-05
1269,"Isabella , Michigan",64447,333287557,0.0001933675549729569
1270,"Jackson , Michigan",160066,333287557,0.000480263954168562
1271,"Kalamazoo , Michigan",261173,333287557,0.0007836266146593646
1272,"Kalkaska , Michigan",18182,333287557,5.455349177647217e-05
1273,"Kent , Michigan",659083,333287557,0.001977520570922484
1274,"Keweenaw , Michigan",2180,333287557,6.540898255016463e-06
1275,"Lake , Michigan",12594,333287557,3.778718927691621e-05
1276,"Lapeer , Michigan",88780,333287557,0.0002663765812295237
1277,"Leelanau , Michigan",22870,333287557,6.861942343680115e-05
1278,"Lenawee , Michigan",98567,333287557,0.0002957416139000953
1279,"Livingston , Michigan",196161,333287557,0.0005885638268817819
1280,"Luce , Michigan",5330,333287557,1.5992196192310894e-05
1281,"Mackinac , Michigan",10941,333287557,3.2827508168869326e-05
1282,"Macomb , Michigan",874195,333287557,0.0026229452064422554
1283,"Manistee , Michigan",25287,333287557,7.587141934614739e-05
1284,"Marquette , Michigan",66661,333287557,0.00020001046723745525
1285,"Mason , Michigan",29409,333287557,8.823911778980695e-05
1286,"Mecosta , Michigan",40720,333287557,0.00012217677841480293
1287,"Menominee , Michigan",23266,333287557,6.980758660606103e-05
1288,"Midland , Michigan",83674,333287557,0.00025105647733497595
1289,"Missaukee , Michigan",15213,333287557,4.564526841906672e-05
1290,"Monroe , Michigan",155609,333287557,0.0004668911176903013
1291,"Montcalm , Michigan",67433,333287557,0.00020232678533510328
1292,"Montmorency , Michigan",9569,333287557,2.871094284506997e-05
1293,"Muskegon , Michigan",176565,333287557,0.0005297677524756797
1294,"Newaygo , Michigan",50886,333287557,0.00015267896724989347
1295,"Oakland , Michigan",1269431,333287557,0.0038088160609008274
1296,"Oceana , Michigan",26973,333287557,8.09301140516326e-05
1297,"Ogemaw , Michigan",20970,333287557,6.291864055398865e-05
1298,"Ontonagon , Michigan",5863,333287557,1.7591415811541982e-05
1299,"Osceola , Michigan",23274,333287557,6.98315899024097e-05
1300,"Oscoda , Michigan",8404,333287557,2.5215462814292825e-05
1301,"Otsego , Michigan",25644,333287557,7.694256644570742e-05
1302,"Ottawa , Michigan",300873,333287557,0.0009027429727897102
1303,"Presque Isle , Michigan",13361,333287557,4.0088505314346315e-05
1304,"Roscommon , Michigan",23708,333287557,7.113376872932583e-05
1305,"Saginaw , Michigan",188330,333287557,0.0005650676001684636
1306,"St. Clair , Michigan",160151,333287557,0.00048051898919226676
1307,"St. Joseph , Michigan",60874,333287557,0.00018264708274122576
1308,"Sanilac , Michigan",40657,333287557,0.00012198775245605704
1309,"Schoolcraft , Michigan",8188,333287557,2.456737381287835e-05
1310,"Shiawassee , Michigan",68022,333287557,0.00020409402802877517
1311,"Tuscola , Michigan",52945,333287557,0.00015885681564763607
1312,"Van Buren , Michigan",75692,333287557,0.0002271071884030762
1313,"Washtenaw , Michigan",366376,333287557,0.0010992789628806933
1314,"Wayne , Michigan",1757043,333287557,0.005271852978297657
1315,"Wexford , Michigan",34196,333287557,0.0001026020902424509
1316,"Aitkin , Minnesota",16126,333287557,4.838464461486031e-05
1317,"Anoka , Minnesota",368864,333287557,0.0011067439880451343
1318,"Becker , Minnesota",35371,333287557,0.00010612757439366391
1319,"Beltrami , Minnesota",46799,333287557,0.0001404162832277594
1320,"Benton , Minnesota",41463,333287557,0.00012440608456318697
1321,"Big Stone , Minnesota",5144,333287557,1.5434119552203984e-05
1322,"Blue Earth , Minnesota",69631,333287557,0.0002089216910069043
1323,"Brown , Minnesota",25723,333287557,7.717959899715068e-05
1324,"Carlton , Minnesota",36708,333287557,0.00011013912529593777
1325,"Carver , Minnesota",110034,333287557,0.0003301473388038906
1326,"Cass , Minnesota",31274,333287557,9.383488625109398e-05
1327,"Chippewa , Minnesota",12284,333287557,3.6857061543404694e-05
1328,"Chisago , Minnesota",57988,333287557,0.00017398789358343792
1329,"Clay , Minnesota",65929,333287557,0.00019781416562155064
1330,"Clearwater , Minnesota",8649,333287557,2.595056376497128e-05
1331,"Cook , Minnesota",5708,333287557,1.7126351944786226e-05
1332,"Cottonwood , Minnesota",11356,333287557,3.407267916695732e-05
1333,"Crow Wing , Minnesota",67948,333287557,0.00020387199753754982
1334,"Dakota , Minnesota",443341,333287557,0.0013302056758152541
1335,"Dodge , Minnesota",20981,333287557,6.295164508646808e-05
1336,"Douglas , Minnesota",39668,333287557,0.00011902034494495095
1337,"Faribault , Minnesota",13926,333287557,4.178373811897214e-05
1338,"Fillmore , Minnesota",21414,333287557,6.425082350134062e-05
1339,"Freeborn , Minnesota",30718,333287557,9.216665715486042e-05
1340,"Goodhue , Minnesota",48013,333287557,0.00014405878344867222
1341,"Grant , Minnesota",6136,333287557,1.8410528299440834e-05
1342,"Hennepin , Minnesota",1260121,333287557,0.003780882224775046
1343,"Houston , Minnesota",18800,333287557,5.640774641940803e-05
1344,"Hubbard , Minnesota",21960,333287557,6.588904847713831e-05
1345,"Isanti , Minnesota",42727,333287557,0.00012819860538627908
1346,"Itasca , Minnesota",45205,333287557,0.00013563362643028405
1347,"Jackson , Minnesota",9893,333287557,2.9683076347191685e-05
1348,"Kanabec , Minnesota",16463,333287557,4.939578347354864e-05
1349,"Kandiyohi , Minnesota",43839,333287557,0.0001315350635787462
1350,"Kittson , Minnesota",4059,333287557,1.2178672484913681e-05
1351,"Koochiching , Minnesota",11844,333287557,3.553688024422706e-05
1352,"Lac qui Parle , Minnesota",6689,333287557,2.0069756159543635e-05
1353,"Lake , Minnesota",10939,333287557,3.282150734478215e-05
1354,"Lake of the Woods , Minnesota",3871,333287557,1.16145950207196e-05
1355,"Le Sueur , Minnesota",29153,333287557,8.747101230664906e-05
1356,"Lincoln , Minnesota",5580,333287557,1.6742299203207278e-05
1357,"Lyon , Minnesota",25262,333287557,7.579640904505774e-05
1358,"McLeod , Minnesota",36714,333287557,0.00011015712776819928
1359,"Mahnomen , Minnesota",5328,333287557,1.5986195368223724e-05
1360,"Marshall , Minnesota",8861,333287557,2.6586651118211413e-05
1361,"Martin , Minnesota",19650,333287557,5.8958096656455734e-05
1362,"Meeker , Minnesota",23496,333287557,7.04976813760857e-05
1363,"Mille Lacs , Minnesota",27280,333287557,8.185124054901335e-05
1364,"Morrison , Minnesota",34246,333287557,0.00010275211084463018
1365,"Mower , Minnesota",40140,333287557,0.00012043653942952332
1366,"Murray , Minnesota",8060,333287557,2.41833210712994e-05
1367,"Nicollet , Minnesota",34441,333287557,0.00010333719119312937
1368,"Nobles , Minnesota",21947,333287557,6.58500431205717e-05
1369,"Norman , Minnesota",6377,333287557,1.9133627601944946e-05
1370,"Olmsted , Minnesota",164020,333287557,0.0004921275833888992
1371,"Otter Tail , Minnesota",60519,333287557,0.0001815819364657529
1372,"Pennington , Minnesota",13845,333287557,4.154070474344171e-05
1373,"Pine , Minnesota",29446,333287557,8.835013303541963e-05
1374,"Pipestone , Minnesota",9355,333287557,2.8068854667742665e-05
1375,"Polk , Minnesota",30731,333287557,9.220566251142703e-05
1376,"Pope , Minnesota",11431,333287557,3.429771007022624e-05
1377,"Ramsey , Minnesota",536413,333287557,0.0016094600255358467
1378,"Red Lake , Minnesota",3874,333287557,1.1623596256850357e-05
1379,"Redwood , Minnesota",15361,333287557,4.608932940151738e-05
1380,"Renville , Minnesota",14525,333287557,4.358098493307988e-05
1381,"Rice , Minnesota",67693,333287557,0.00020310689246643551
1382,"Rock , Minnesota",9537,333287557,2.8614929659675235e-05
1383,"Roseau , Minnesota",15292,333287557,4.588230097050998e-05
1384,"St. Louis , Minnesota",199532,333287557,0.0005986782158807087
1385,"Scott , Minnesota",154520,333287557,0.00046362366897483666
1386,"Sherburne , Minnesota",100824,333287557,0.00030251354388246784
1387,"Sibley , Minnesota",14955,333287557,4.487116211182165e-05
1388,"Stearns , Minnesota",160405,333287557,0.0004812810938513375
1389,"Steele , Minnesota",37398,333287557,0.00011220940960601178
1390,"Stevens , Minnesota",9637,333287557,2.8914970864033788e-05
1391,"Swift , Minnesota",9755,333287557,2.926901948517688e-05
1392,"Todd , Minnesota",25538,333287557,7.662452276908735e-05
1393,"Traverse , Minnesota",3275,333287557,9.826349442742622e-06
1394,"Wabasha , Minnesota",21658,333287557,6.498292403997549e-05
1395,"Wadena , Minnesota",14307,333287557,4.292689510757823e-05
1396,"Waseca , Minnesota",18893,333287557,5.668678473946149e-05
1397,"Washington , Minnesota",275912,333287557,0.0008278496877697718
1398,"Watonwan , Minnesota",11075,333287557,3.3229563382709784e-05
1399,"Wilkin , Minnesota",6350,333287557,1.905261647676814e-05
1400,"Winona , Minnesota",49478,333287557,0.00014845438709252504
1401,"Wright , Minnesota",148003,333287557,0.00044406998368678975
1402,"Yellow Medicine , Minnesota",9486,333287557,2.846190864545237e-05
1403,"Adams , Mississippi",28408,333287557,8.523570533417784e-05
1404,"Alcorn , Mississippi",34204,333287557,0.00010262609353879959
1405,"Amite , Mississippi",12619,333287557,3.7862199578005846e-05
1406,"Attala , Mississippi",17509,333287557,5.2534214471139106e-05
1407,"Benton , Mississippi",7550,333287557,2.2653110929070777e-05
1408,"Bolivar , Mississippi",29370,333287557,8.812210172010712e-05
1409,"Calhoun , Mississippi",12781,333287557,3.83482663290667e-05
1410,"Carroll , Mississippi",9731,333287557,2.9197009596130827e-05
1411,"Chickasaw , Mississippi",16812,333287557,5.044292727675999e-05
1412,"Choctaw , Mississippi",8037,333287557,2.4114311594296934e-05
1413,"Claiborne , Mississippi",8805,333287557,2.6418628043770622e-05
1414,"Clarke , Mississippi",15271,333287557,4.581929231759468e-05
1415,"Clay , Mississippi",18380,333287557,5.5147573361102105e-05
1416,"Coahoma , Mississippi",20197,333287557,6.059932204429702e-05
1417,"Copiah , Mississippi",27719,333287557,8.31684214361474e-05
1418,"Covington , Mississippi",18098,333287557,5.4301457164810986e-05
1419,"DeSoto , Mississippi",191723,333287557,0.0005752479982323493
1420,"Forrest , Mississippi",78110,333287557,0.00023436218472446603
1421,"Franklin , Mississippi",7642,333287557,2.2929148837080647e-05
1422,"George , Mississippi",25206,333287557,7.562838597061696e-05
1423,"Greene , Mississippi",13552,333287557,4.066158401467115e-05
1424,"Grenada , Mississippi",21088,333287557,6.327268917513173e-05
1425,"Hancock , Mississippi",46094,333287557,0.00013830099273703158
1426,"Harrison , Mississippi",211044,333287557,0.0006332189593264653
1427,"Hinds , Mississippi",217730,333287557,0.0006532797142498782
1428,"Holmes , Mississippi",16121,333287557,4.8369642554642385e-05
1429,"Humphreys , Mississippi",7333,333287557,2.2002021515612717e-05
1430,"Issaquena , Mississippi",1273,333287557,3.819524531484384e-06
1431,"Itawamba , Mississippi",23903,333287557,7.171884907782501e-05
1432,"Jackson , Mississippi",144975,333287557,0.0004349847360188127
1433,"Jasper , Mississippi",16167,333287557,4.850766150864732e-05
1434,"Jefferson , Mississippi",7087,333287557,2.1263920152890676e-05
1435,"Jefferson Davis , Mississippi",11088,333287557,3.32685687392764e-05
1436,"Jones , Mississippi",66569,333287557,0.0001997344293294454
1437,"Kemper , Mississippi",8654,333287557,2.5965565825189206e-05
1438,"Lafayette , Mississippi",57615,333287557,0.0001728687398911805
1439,"Lamar , Mississippi",65783,333287557,0.00019737610546318715
1440,"Lauderdale , Mississippi",70904,333287557,0.00021274121553838867
